standard name,intrinsic redetection probability
strombosia javanica,0.2691983581751714
strophanthus caudatus,0.24574575371941165
strophanthus singaporianus,0.13563237187897922
strychnos axillaris,0.23932777119149018
strychnos ignatii,0.5470748243901729
strychnos maingayi,0.066203761961632
strychnos ridleyi,0.41792636722515314
styphelia malayana,0.05793168015441597
styrax benzoin,0.34783935266143007
suregada multiflora,0.29218377601983175
swintonia schwenckii,0.17616693805353323
symplocos adenophylla,0.6951801618529917
symplocos barringtoniifolia,0.12985945600881413
symplocos fasciculata,0.668647007587989
symplocos lucida,0.03388155347542579
symplocos odoratissima,0.06776310695085158
symplocos rubiginosa,0.4404601951805353
syngramma alismifolia,0.1078477282070462
syngramma wallichii,0.06151522031145366
syzygium acuminatissimum,0.6776310695085158
syzygium attenuatum,0.2134545157731883
syzygium borneense,0.7905439833214319
syzygium chloranthum,0.4487395709840441
syzygium cinereum,0.47642561372650033
syzygium claviflorum,0.4923217485817002
syzygium duthieanum,0.47434174865596107
syzygium filiforme,0.7531118420074077
syzygium glabratum,0.999999
syzygium glaucum,0.4026818562312558
syzygium grande,0.999999
syzygium griffithii,0.099305642942448
syzygium incarnatum,0.5503509614669517
syzygium lineatum,0.999999
syzygium linocieroideum,0.999999
syzygium maingayi,0.1581087966642864
syzygium muelleri,0.2606925606948719
syzygium myrtifolium,0.2896584007720799
syzygium nemestrinum,0.21258387680038077
syzygium ngadimanianum,0.13212520354014992
syzygium nigricans,0.17616693805353323
syzygium oblatum,0.08854628827793369
syzygium pachyphyllum,0.3134032474138593
syzygium palembanicum,0.9558727225478636
syzygium papillosum,0.12985945600881413
syzygium pauper,0.20035941042359115
syzygium pendens,0.2710524278034063
syzygium polyanthum,0.999999
syzygium pseudocrenulatum,0.03594924273568207
syzygium pseudoformosum,0.260348654687148
syzygium pustulatum,0.5085715137819167
syzygium pycnanthum,0.7343050268260769
syzygium pyrifolium,0.7531118420074077
syzygium ridleyi,0.5571613287357499
syzygium rugosum,0.2991597139893627
syzygium scortechinii,0.163249466246447
syzygium singaporense,0.49241928131253576
syzygium subdecussatum,0.4055217610809118
syzygium syzygioides,0.39774855619745836
syzygium zeylanicum,0.999999
tabernaemontana corymbosa,0.4065786417051095
tabernaemontana pauciflora,0.5059481493257165
tacca integrifolia,0.2317267206176639
tacca leontopetaloides,0.09370877610140854
taeniophyllum pusillum,0.1581087966642864
taenitis blechnoides,0.35105812644670975
taenitis interrupta,0.14482920038603994
talipariti tiliaceum,0.6662143217757837
tarenna costata,0.17395165419632078
tarenna fragrans,0.7273004646557174
tarenna mollis,0.13212520354014992
tarenna odorata,0.20521959247372712
taxillus chinensis,0.9856146551586734
tectaria angulata,0.999999
tectaria barberi,0.6152034864170619
tectaria grandidentata,0.03890071598381324
tectaria griffithii var. singaporeana,0.4386401482425604
tectaria semipinnata,0.1782093818112509
tectaria singaporiana,0.6082826416213677
tectaria vasta,0.0781266996374725
teijsmanniodendron coriaceum,0.23821712281971727
teijsmanniodendron pteropodum,0.03594924273568207
teratophyllum aculeatum,0.2137341644202524
teratophyllum ludens,0.17503460845903018
teratophyllum rotundifoliatum,0.09645200647796251
terminalia catappa,0.5201327273351378
terminalia citrina,0.04041965944747117
terminalia phellocarpa,0.30493398127883214
terminalia subspathulata,0.15706465104761402
ternstroemia coriacea,0.08689752023162396
ternstroemia palembangensis,0.4530389843684409
ternstroemia penangiana,0.18973055599714367
ternstroemia wallichiana,0.2553945949989682
tetracera akara,0.17949582839361763
tetracera arborescens,0.16232432001101765
tetracera fagifolia,0.3235431846211386
tetracera indica,0.8872852407481763
tetracera macrophylla,0.13929033218393747
tetracera maingayi,0.1413610822612669
tetracera scandens,0.24044112138106957
tetrastigma curtisii,0.07189848547136414
tetrastigma dichotomum,0.04051623837690583
tetrastigma lawsoni,0.132407523923264
tetrastigma rafflesiae,0.20893549827590618
thelasis micrantha,0.999999
thelypteris truncata,0.13300261218690726
themeda villosa,0.41895361593792996
thespesia populnea,0.7241460019301996
thottea grandiflora,0.6640569459900029
thottea praetermissa,0.0878609817023658
thrixspermum acuminatissimum,0.16599298887076433
thrixspermum amplexicaule,0.25297407466285826
thrixspermum calceolus,0.6226956583367056
thrixspermum trichoglottis,0.1581087966642864
thuarea involuta,0.16232432001101765
thunbergia laurifolia,0.12715875904790888
timonius finlaysonianus,0.2027608805404559
timonius flavescens,0.4344876011581198
timonius wallichianus,0.9421844197830754
tinomiscium petiolare,0.35711350402423886
tinospora macrocarpa,0.17709257655586738
tournefortia tetrandra,0.31517005124137043
toxocarpus griffithii,0.10446774913795309
trema cannabina,0.47677991413329174
trema tomentosa,0.5085715137819167
trevesia burckii,0.18795015091519954
triadica cochinchinensis,0.5223387456897655
trichomanes bimarginatum,0.901894384007718
trichomanes mindorense,0.1078477282070462
trichomanes motleyi,0.264815047846528
trichomanes sublimbatum,0.34783935266143007
trichosanthes celebica,0.2710524278034063
trichosanthes wallichiana,0.09739459200661059
trichosanthes wawraei,0.1767414888366454
trichotosia velutina,0.06324351866571457
trigonachras acuta,0.2606925606948719
trigonachras cultrata,0.3069302026362954
trigoniastrum hypoleucum,0.11277009054911973
trigonostemon heteranthus,0.3134032474138593
trigonostemon villosus,0.22369019571497736
triomma malaccensis,0.04404173451338331
tristaniopsis merguensis,0.2317267206176639
tristaniopsis obovata,0.07189848547136414
tristaniopsis whiteana,0.5570246081429736
tristellateia australasiae,0.6450826035134556
tropidia curculigoides,0.999999
turpinia sphaerocarpa,0.34783935266143007
tylophora flexuosa,0.46342633373142395
tylophora indica,0.2032023015367373
tylophora laevis,0.066203761961632
uncaria acida,0.23932777119149018
uncaria attenuata,0.6138604052725908
uncaria callophylla,0.0882606648701077
uncaria cordata var. ferruginea,0.6956787053228601
uncaria elliptica,0.07909859957781473
uncaria lanosa var. glabrata,0.146434969503943
uncaria longiflora var. pteropoda,0.2416091137387535
uncaria roxburghiana,0.999999
urceola brachysepala,0.32394408998624497
urceola elastica,0.10462297032367432
urceola lucida,0.999999
urceola torulosa,0.34759008092649585
urophyllum arboreum,0.4686588852176227
urophyllum blumeanum,0.34876981973422183
urophyllum griffithianum,0.2580489861006666
urophyllum hirsutum,0.6082826416213677
urophyllum streptopodium,0.35711350402423886
utania austromalayensis,0.09739459200661059
utania nervosa,0.22725404801542473
utania racemosa,0.13929033218393747
utania volubilis,0.36412069078897596
utricularia uliginosa,0.1542557422680373
uvaria clementis,0.2662164534376978
uvaria cordata,0.7273004646557174
uvaria grandiflora,0.34783935266143007
uvaria hirsuta,0.29420221623369236
uvaria javana,0.049454553527556636
uvaria leptopoda,0.2655614009325274
uvaria lobbiana,0.05793168015441597
uvaria pauci-ovulata,0.16493726105906198
vaccinium littoreum,0.9589865474220678
vaginularia trichoidea,0.23448529709430987
vanilla griffithii,0.4065786417051095
vatica maingayi,0.04404173451338331
vatica odorata,0.6138604052725908
vatica pauciflora,0.3388155347542579
vatica ridleyana,0.198611285884896
ventilago maingayi,0.6795584765526614
ventilago malaccensis,0.29218377601983175
vernonia arborea,0.5136128232878653
viburnum sambucinum,0.7235495290529201
vigna marina,0.35711350402423886
viscum articulatum,0.3039304579945405
viscum ovalifolium,0.5375699086585738
vitex negundo,0.3039304579945405
vitex pinnata,0.8216415510076719
vitex vestita,0.48340030427093206
vittaria elongata,0.5213851213897438
vittaria ensiformis,0.25553606637834353
vrydagzynea albida,0.526167679328843
vrydagzynea lancifolia,0.3162175933285728
vrydagzynea tristriata,0.1271822500447775
willughbeia angustifolia,0.28259329577413905
willughbeia coriacea,0.8110435221618236
willughbeia edulis,0.33942721918129015
willughbeia flavescens,0.14812022690931592
willughbeia tenuiflora,0.23717087432798054
wollastonia biflora,0.39510959539290263
wrightia laevis,0.1518503682432933
xanthophyllum amoenum,0.09056332396938442
xanthophyllum discolor,0.39544167009250275
xanthophyllum ellipticum,0.2710524278034063
xanthophyllum eurhynchum,0.6880183771560405
xanthophyllum flavescens,0.7905439833214319
xanthophyllum griffithii,0.18105746767264222
xanthophyllum kunstleri,0.12022661093474998
xanthophyllum obscurum,0.2356553184488605
xanthophyllum stipitatum,0.22020867256691654
xanthophyllum vitellinum,0.38890762818617153
xenostegia tridentata,0.45894064176629806
xerospermum noronhianum,0.44270463066000193
ximenia americana,0.7954971123949167
xylocarpus granatum,0.9872270561648969
xylocarpus moluccensis,0.14482920038603994
xylocarpus rumphii,0.451078647594798
xylopia caudata,0.11586336030883194
xylopia ferruginea,0.4344876011581198
xylopia fusca,0.3205044124063764
xylopia magna,0.24044112138106957
xylopia malayana,0.9718322699587348
xyris pauciflora,0.14798581132321703
zanthoxylum nitidum,0.03246486400220353
zeuxine clandestina,0.12018915465239115
zingiber griffithii,0.19478918401322118
zingiber puberulum var. chryseum,0.34783935266143007
ziziphus calophylla,0.5375699086585738
ziziphus elegans,0.17379504046324792
ziziphus horsfieldii,0.15359109607463228
zoysia matrella,0.18430931528955874
